RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
NYC Democratic Primary for City Council D9,2021,Single winner,Write-ins,N,N/A,N/A,,Challenger,,1,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,David Carr,Y,M,White,,OpenSeat,5,,2692,2695,2815,2945,3618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,Jordan Hafizi,N,M,White,,OpenSeat,,2,411,414,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,Kathleen Sforza,N,F,White,,OpenSeat,,3,587,588,615,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,Marko Kepi,N,M,White,,OpenSeat,,5,2879,2882,2961,3064,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,Samuel Pirozzolo,N,M,White,,OpenSeat,,4,1963,1971,2036,2173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC Republican Primary for City Council D50,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,2021,Single winner,Aramis Ocasio,N,,,,,,2,66,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,2021,Single winner,Ariel Rivera-Diaz,Y,,,,,2,,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,2021,Single winner,John-Alexander Sakelos,N,,,,,,1,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,2021,Single winner,Vickie Paladino,Y,,,,,1,,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,2021,Single winner,Alex Amoroso,N,,,,,,1,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,2021,Single winner,James F. Reilly,Y,,,,,1,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,2021,Single winner,Angelo King,N,,,,,,1,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,2021,Single winner,Timothy Rosen,Y,,,,,1,,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,2021,Single winner,Joann Ariola,Y,,,,,1,,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,2021,Single winner,Stephen A. Sirgiovanni,N,,,,,,1,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,2021,Single winner,Curtis A. Sliwa,Y,,,,,1,,40794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,2021,Single winner,Fernando Mateo,N,,,,,,1,16719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,2021,Single winner,Write-ins,N,,,,,,1,2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,2021,Single winner,Helen Hines,N,,,,,,1,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,2021,Single winner,Rafael Salamanca Jr.,Y,,,,,1,,5428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,2021,Single winner,Carlina Rivera,Y,,,,,1,,15464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,2021,Single winner,Erin Hussein,N,,,,,,1,5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,2021,Single winner,Juan D. Ardila,N,,,,,,1,4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,2021,Single winner,Robert F. Holden,Y,,,,,1,,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,2021,Single winner,Alicka Tani Ampry-Samuel,N,,,,,,1,6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,2021,Single winner,Darlene Mealy,Y,,,,,1,,8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,2021,Single winner,Write-ins,N,,,,,,1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basalt_04072020_Mayor,2020,Single winner,Bill Infante,N,M,White,N,OpenSeat,,1,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Basalt_04072020_Mayor,2020,Single winner,Rob Leavitt,N,M,White,N,OpenSeat,,1,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Basalt_04072020_Mayor,2020,Single winner,Bill Kane,Y,M,White,N,OpenSeat,1,,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition2,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BentonCounty_11032020_CommissionerPosition2,2020,Single winner,Tom Cordier,N,M,White,N,Challenger,,1,15425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition2,2020,Single winner,Mike Beilstein,N,M,White,N,Challenger,,1,4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition2,2020,Single winner,Xan Augerot,Y,F,White,N,Incumbent,1,,29058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition3,2020,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition3,2020,Single winner,John Sarna,N,M,White,N,OpenSeat,,1,15730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition3,2020,Single winner,Cody Serdar,N,M,White,N,OpenSeat,,1,2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
BentonCounty_11032020_CommissionerPosition3,2020,Single winner,Nancy Wyse,Y,F,White,N,OpenSeat,1,,31312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Berkeley_11032020_MayorBerkeleyRCV_tab1,2020,Single winner,Jesse Arreguin,Y,M,Hispanic or Latinx,N,Incumbent,1,,36572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MayorBerkeleyRCV_tab1,2020,Single winner,Wayne Hsiung,N,M,API,N,Challenger,,1,14088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MayorBerkeleyRCV_tab1,2020,Single winner,Aidan Hill,N,M,African American,N,Challenger,,1,5945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MayorBerkeleyRCV_tab1,2020,Single winner,Naomi D. Pete,N,F,African American,N,Challenger,,1,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MayorBerkeleyRCV_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV_tab1,2020,Single winner,Terry Taplin,Y,M,African American,Y,Challenger,4,,3218,3222,3415,4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV_tab1,2020,Single winner,Cheryl Davila,N,F,African American,N,Incumbent,,4,2419,2423,2513,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV_tab1,2020,Single winner,Alex Sharenko,N,M,White,N,Challenger,,3,1965,1974,2122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV_tab1,2020,Single winner,Timothy W. Carter,N,M,African American,N,Challenger,,2,554,562,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV_tab1,2020,Single winner,Ben Bartlett,Y,M,African American,N,Incumbent,1,,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV_tab1,2020,Single winner,Deborah Matthews,N,F,African American,N,Challenger,,1,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV_tab1,2020,Single winner,Orlando Martinez,N,M,Hispanic or Latinx,N,Challenger,,1,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV_tab1,2020,Single winner,Sophie Hahn,Y,F,White,N,Incumbent,1,,7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV_tab1,2020,Single winner,Todd Andrew,N,M,White,N,Challenger,,1,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV_tab1,2020,Single winner,Paul Darwin Picklesimer,N,M,White,N,Challenger,,1,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV_tab1,2020,Single winner,Richard Illgen,N,M,White,N,Challenger,,1,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV_tab1,2020,Single winner,Susan Wengraf,Y,F,White,N,Incumbent,1,,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastpointe_11032020_CityCouncil,2020,Single winner,Sylvia L. Moore,Y,F,African American,N,OpenSeat,2,,5177,7525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastpointe_11032020_CityCouncil,2020,Single winner,Tonia Gladney,N,F,African American,N,OpenSeat,,1,3989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastpointe_11032020_CityCouncil,2020,Single winner,Rob Baker,N,M,African American,N,OpenSeat,,2,4756,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict38,2020,Single winner,Michael Flaherty,N,M,White,N,OpenSeat,,1,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict38,2020,Single winner,Charles Skold,N,M,White,N,OpenSeat,,1,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict38,2020,Single winner,Barbara Wood,Y,F,White,Y,OpenSeat,1,,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41_tab1,2020,Single winner,"Davis, Laurie J.",N,F,White,N,OpenSeat,,1,368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41_tab1,2020,Single winner,"Grant, Benjamin K.",N,M,White,N,OpenSeat,,2,912,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41_tab1,2020,Single winner,"Zager, Samuel Lewis",Y,M,White,N,OpenSeat,2,,1239,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47_tab1,2020,Single winner,"Abbott, Heather",N,F,White,N,OpenSeat,,2,892,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47_tab1,2020,Single winner,"Fromuth, Peter J.",N,M,White,N,OpenSeat,,1,623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47_tab1,2020,Single winner,"Bell, Arthur L.",Y,M,White,N,OpenSeat,2,,978,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49_tab1,2020,Single winner,"Perreault, Corinne Ann",N,F,White,N,OpenSeat,,1,613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49_tab1,2020,Single winner,"Wilson, Katherine E.",N,F,White,Y,OpenSeat,,2,657,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49_tab1,2020,Single winner,"Arford, Poppy",Y,F,White,N,OpenSeat,2,,899,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict90_tab1,2020,Single winner,"Pieh, Wendy",N,F,White,N,OpenSeat,,2,741,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict90_tab1,2020,Single winner,"Levesque, David J.",N,M,White,N,OpenSeat,,1,273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict90_tab1,2020,Single winner,"Crafts, Lydia V.",Y,F,White,N,OpenSeat,2,,1010,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11_tab1,2020,Single winner,"Pattavina, Charles F.",N,M,White,,OpenSeat,,1,1316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11_tab1,2020,Single winner,"Stanicki, Robyn M.",N,Nonbinary,White,Y,OpenSeat,,2,1669,2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11_tab1,2020,Single winner,"Curry, Glenn Chip",Y,M,White,N,OpenSeat,2,,2294,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict29,2020,Single winner,Sari Greene,N,F,White,N,OpenSeat,,1,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict29,2020,Single winner,Eben Rose,N,M,White,N,OpenSeat,,1,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict29,2020,Single winner,Anne Carney,Y,F,White,N,OpenSeat,1,,4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforUSSenate,2020,Single winner,Elizabeth Sweet,N,F,White,N,OpenSeat,,1,37327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforUSSenate,2020,Single winner,Bre Kidman,N,F,White,Y,OpenSeat,,1,9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_DemocraticCandidateforUSSenate,2020,Single winner,Sara Gideon,Y,F,Mixed / Other,N,OpenSeat,1,,116264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2_tab1,2020,Single winner,"Bennett, Adrienne",N,F,White,N,Challenger,,2,16920,20295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2_tab1,2020,Single winner,"Brakey, Eric L.",N,M,White,N,Challenger,,1,11976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2_tab1,2020,Single winner,"Crafts, Dale John",Y,M,White,N,Challenger,2,,23665,28019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Maine_11032020_PresidentCD2,2020,Single winner,Jo Jorgensen,N,F,White,N,Challenger,,1,6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentCD2,2020,Single winner,Roque De La Fuente,N,M,Hispanic or Latinx,N,Challenger,,1,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentCD2,2020,Single winner,Joseph Biden,N,M,White,N,Challenger,,1,168696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentCD2,2020,Single winner,Howard Hawkins,N,M,White,N,Challenger,,1,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentCD2,2020,Single winner,Donald Trump,Y,M,White,N,Incumbent,1,,196692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentStatewide,2020,Single winner,Jo Jorgensen,N,F,White,N,Challenger,,1,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentStatewide,2020,Single winner,Roque De La Fuente,N,M,Hispanic or Latinx,N,Challenger,,1,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentStatewide,2020,Single winner,Howard Hawkins,N,M,White,N,Challenger,,1,8230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentStatewide,2020,Single winner,Donald Trump,N,M,White,N,Incumbent,,1,360737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_PresidentStatewide,2020,Single winner,Joseph Biden,Y,M,White,N,Challenger,1,,435072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_USSenate,2020,Single winner,Sara Gideon,N,F,Mixed / Other,N,Challenger,,1,347223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_USSenate,2020,Single winner,Lisa Savage,N,F,White,N,Challenger,,1,40579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_USSenate,2020,Single winner,Max Linn,N,M,White,N,Challenger,,1,13508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine_11032020_USSenate,2020,Single winner,Susan Collins,Y,F,White,N,Incumbent,1,,417645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Jamal Osman,Y,M,MENA,N,OpenSeat,12,,2131,2131,2144,2151,2180,2197,2254,2315,2384,2460,2578,2795,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Saciido Shaie,N,F,MENA,N,OpenSeat,,7,333,333,335,341,347,350,389,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Nebiha Mohammed,N,F,MENA,N,OpenSeat,,6,261,261,265,285,308,316,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Sara Mae Engberg,N,F,White,N,OpenSeat,,3,119,119,123,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,AJ Awed,N,M,MENA,N,OpenSeat,,12,1722,1723,1729,1745,1751,1788,1821,1864,1879,1982,2091,2286,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,AK Hassan,N,M,MENA,N,OpenSeat,,11,1066,1066,1073,1077,1088,1096,1139,1223,1247,1349,1437,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Abdirizak Bihi,N,M,MENA,N,OpenSeat,,10,1002,1002,1004,1007,1015,1016,1034,1076,1094,1141,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Mohamoud Hassan,N,M,MENA,N,OpenSeat,,4,135,135,136,138,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Suud Olat,N,M,MENA,N,OpenSeat,,2,62,62,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Michael P. Dougherty,N,M,White,N,OpenSeat,,8,391,392,394,412,423,448,458,467,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Joshua Scheunemann,N,M,White,N,OpenSeat,,5,121,121,124,142,144,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis_08112020_Ward6CityCouncilSpecialElection_tab1,2020,Single winner,Alex Palacios,N,M,Mixed / Other,Y,OpenSeat,,9,384,384,390,402,406,417,454,504,621,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Moumita Ahmed,N,F,API,N,OpenSeat,,1,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Deepti Sharma,N,F,API,N,OpenSeat,,1,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Dilip Nath,N,M,API,N,OpenSeat,,1,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Neeta Jain,N,F,API,N,OpenSeat,,1,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Michael Brown,N,M,African American,N,OpenSeat,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Mujib Rahman,N,M,API,N,OpenSeat,,1,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
NewYork_02022021_CityCouncilDistrict24,2021,Single winner,Soma Syed,N,F,API,N,OpenSeat,,1,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
